datetime,intersection_id,avg_wait_time
2025-02-20 20:00:00,INT_101,44.71
2025-02-20 20:00:00,INT_102,26.08
2025-02-20 20:00:00,INT_103,46.16
2025-02-20 20:00:00,INT_104,23.02
2025-02-20 21:00:00,INT_101,29.22
2025-02-20 21:00:00,INT_102,35.24
2025-02-20 21:00:00,INT_103,24.8
2025-02-20 21:00:00,INT_104,38.42
2025-02-20 22:00:00,INT_101,31.71
2025-02-20 22:00:00,INT_102,32.04
2025-02-20 22:00:00,INT_103,30.66
2025-02-20 22:00:00,INT_104,30.7
2025-02-20 23:00:00,INT_101,47.64
2025-02-20 23:00:00,INT_102,30.75
2025-02-20 23:00:00,INT_103,32.06
2025-02-20 23:00:00,INT_104,41.11
2025-02-21 00:00:00,INT_101,32.73
2025-02-21 00:00:00,INT_102,35.18
2025-02-21 00:00:00,INT_103,31.1
2025-02-21 00:00:00,INT_104,38.22
2025-02-21 01:00:00,INT_101,32.52
2025-02-21 01:00:00,INT_102,29.64
2025-02-21 01:00:00,INT_103,30.8
2025-02-21 01:00:00,INT_104,23.71
2025-02-21 02:00:00,INT_101,34.51
2025-02-21 02:00:00,INT_102,37.37
2025-02-21 02:00:00,INT_103,33.72
2025-02-21 02:00:00,INT_104,28.99
2025-02-21 03:00:00,INT_101,26.62
2025-02-21 03:00:00,INT_102,36.4
2025-02-21 03:00:00,INT_103,25.86
2025-02-21 03:00:00,INT_104,47.59
2025-02-21 04:00:00,INT_101,39.66
2025-02-21 04:00:00,INT_102,31.63
2025-02-21 04:00:00,INT_103,24.54
2025-02-21 04:00:00,INT_104,35.03
2025-02-21 05:00:00,INT_101,38.8
2025-02-21 05:00:00,INT_102,23.06
2025-02-21 05:00:00,INT_103,27.44
2025-02-21 05:00:00,INT_104,29.34
2025-02-21 06:00:00,INT_101,33.5
2025-02-21 06:00:00,INT_102,25.24
2025-02-21 06:00:00,INT_103,38.47
2025-02-21 06:00:00,INT_104,29.13
2025-02-21 07:00:00,INT_101,35.2
2025-02-21 07:00:00,INT_102,46.57
2025-02-21 07:00:00,INT_103,66.99
2025-02-21 07:00:00,INT_104,33.96
2025-02-21 08:00:00,INT_101,33.13
2025-02-21 08:00:00,INT_102,41.16
2025-02-21 08:00:00,INT_103,33.99
2025-02-21 08:00:00,INT_104,46.26
2025-02-21 09:00:00,INT_101,39.29
2025-02-21 09:00:00,INT_102,31.42
2025-02-21 09:00:00,INT_103,25.06
2025-02-21 09:00:00,INT_104,42.85
2025-02-21 10:00:00,INT_101,27.88
2025-02-21 10:00:00,INT_102,25.36
2025-02-21 10:00:00,INT_103,31.76
2025-02-21 10:00:00,INT_104,33.49
2025-02-21 11:00:00,INT_101,35.62
2025-02-21 11:00:00,INT_102,36.76
2025-02-21 11:00:00,INT_103,41.02
2025-02-21 11:00:00,INT_104,31.82
2025-02-21 12:00:00,INT_101,41.72
2025-02-21 12:00:00,INT_102,32.45
2025-02-21 12:00:00,INT_103,23.36
2025-02-21 12:00:00,INT_104,32.84
2025-02-21 13:00:00,INT_101,40.14
2025-02-21 13:00:00,INT_102,32.55
2025-02-21 13:00:00,INT_103,33.99
2025-02-21 13:00:00,INT_104,42.99
2025-02-21 14:00:00,INT_101,29.62
2025-02-21 14:00:00,INT_102,35.44
2025-02-21 14:00:00,INT_103,28.75
2025-02-21 14:00:00,INT_104,20.53
2025-02-21 15:00:00,INT_101,42.42
2025-02-21 15:00:00,INT_102,23.16
2025-02-21 15:00:00,INT_103,23.67
2025-02-21 15:00:00,INT_104,21.78
2025-02-21 16:00:00,INT_101,36.17
2025-02-21 16:00:00,INT_102,40.6
2025-02-21 16:00:00,INT_103,38.84
2025-02-21 16:00:00,INT_104,34.43
2025-02-21 17:00:00,INT_101,39.15
2025-02-21 17:00:00,INT_102,37.5
2025-02-21 17:00:00,INT_103,33.54
2025-02-21 17:00:00,INT_104,54.34
2025-02-21 18:00:00,INT_101,39.38
2025-02-21 18:00:00,INT_102,42.36
2025-02-21 18:00:00,INT_103,61.43
2025-02-21 18:00:00,INT_104,32.9
2025-02-21 19:00:00,INT_101,43.92
2025-02-21 19:00:00,INT_102,39.28
2025-02-21 19:00:00,INT_103,29.64
2025-02-21 19:00:00,INT_104,27.23
2025-02-21 20:00:00,INT_101,30.75
2025-02-21 20:00:00,INT_102,32.26
2025-02-21 20:00:00,INT_103,25.46
2025-02-21 20:00:00,INT_104,38.57
2025-02-21 21:00:00,INT_101,40.76
2025-02-21 21:00:00,INT_102,30.81
2025-02-21 21:00:00,INT_103,32.77
2025-02-21 21:00:00,INT_104,42.9
2025-02-21 22:00:00,INT_101,35.55
2025-02-21 22:00:00,INT_102,29.17
2025-02-21 22:00:00,INT_103,35.88
2025-02-21 22:00:00,INT_104,16.58
2025-02-21 23:00:00,INT_101,31.17
2025-02-21 23:00:00,INT_102,27.35
2025-02-21 23:00:00,INT_103,38.09
2025-02-21 23:00:00,INT_104,22.9
2025-02-22 00:00:00,INT_101,29.26
2025-02-22 00:00:00,INT_102,41.02
2025-02-22 00:00:00,INT_103,31.29
2025-02-22 00:00:00,INT_104,29.93
2025-02-22 01:00:00,INT_101,48.21
2025-02-22 01:00:00,INT_102,30.65
2025-02-22 01:00:00,INT_103,28.95
2025-02-22 01:00:00,INT_104,31.11
2025-02-22 02:00:00,INT_101,37.57
2025-02-22 02:00:00,INT_102,20.1
2025-02-22 02:00:00,INT_103,25.31
2025-02-22 02:00:00,INT_104,28.09
2025-02-22 03:00:00,INT_101,34.9
2025-02-22 03:00:00,INT_102,38.4
2025-02-22 03:00:00,INT_103,36.23
2025-02-22 03:00:00,INT_104,35.23
2025-02-22 04:00:00,INT_101,40.26
2025-02-22 04:00:00,INT_102,23.07
2025-02-22 04:00:00,INT_103,31.94
2025-02-22 04:00:00,INT_104,28.77
2025-02-22 05:00:00,INT_101,30.77
2025-02-22 05:00:00,INT_102,27.02
2025-02-22 05:00:00,INT_103,18.95
2025-02-22 05:00:00,INT_104,15.26
2025-02-22 06:00:00,INT_101,48.83
2025-02-22 06:00:00,INT_102,27.44
2025-02-22 06:00:00,INT_103,32.95
2025-02-22 06:00:00,INT_104,32.07
2025-02-22 07:00:00,INT_101,36.06
2025-02-22 07:00:00,INT_102,26.87
2025-02-22 07:00:00,INT_103,40.33
2025-02-22 07:00:00,INT_104,39.77
2025-02-22 08:00:00,INT_101,34.36
2025-02-22 08:00:00,INT_102,44.32
2025-02-22 08:00:00,INT_103,40.81
2025-02-22 08:00:00,INT_104,31.49
2025-02-22 09:00:00,INT_101,40.92
2025-02-22 09:00:00,INT_102,33.33
2025-02-22 09:00:00,INT_103,28.62
2025-02-22 09:00:00,INT_104,30.62
2025-02-22 10:00:00,INT_101,31.77
2025-02-22 10:00:00,INT_102,39.64
2025-02-22 10:00:00,INT_103,28.3
2025-02-22 10:00:00,INT_104,27.19
2025-02-22 11:00:00,INT_101,28.6
2025-02-22 11:00:00,INT_102,29.66
2025-02-22 11:00:00,INT_103,27.46
2025-02-22 11:00:00,INT_104,37.13
2025-02-22 12:00:00,INT_101,30.49
2025-02-22 12:00:00,INT_102,35.38
2025-02-22 12:00:00,INT_103,35.69
2025-02-22 12:00:00,INT_104,35.98
2025-02-22 13:00:00,INT_101,40.7
2025-02-22 13:00:00,INT_102,36.48
2025-02-22 13:00:00,INT_103,42.19
2025-02-22 13:00:00,INT_104,25.46
2025-02-22 14:00:00,INT_101,35.92
2025-02-22 14:00:00,INT_102,44.21
2025-02-22 14:00:00,INT_103,25.97
2025-02-22 14:00:00,INT_104,23.0
2025-02-22 15:00:00,INT_101,32.16
2025-02-22 15:00:00,INT_102,27.83
2025-02-22 15:00:00,INT_103,26.54
2025-02-22 15:00:00,INT_104,24.47
2025-02-22 16:00:00,INT_101,40.79
2025-02-22 16:00:00,INT_102,35.12
2025-02-22 16:00:00,INT_103,30.13
2025-02-22 16:00:00,INT_104,26.77
2025-02-22 17:00:00,INT_101,37.49
2025-02-22 17:00:00,INT_102,38.4
2025-02-22 17:00:00,INT_103,28.3
2025-02-22 17:00:00,INT_104,39.57
2025-02-22 18:00:00,INT_101,39.7
2025-02-22 18:00:00,INT_102,57.96
2025-02-22 18:00:00,INT_103,30.08
2025-02-22 18:00:00,INT_104,43.08
2025-02-22 19:00:00,INT_101,36.82
2025-02-22 19:00:00,INT_102,36.54
2025-02-22 19:00:00,INT_103,43.05
2025-02-22 19:00:00,INT_104,37.85
2025-02-22 20:00:00,INT_101,33.55
2025-02-22 20:00:00,INT_102,22.15
2025-02-22 20:00:00,INT_103,26.51
2025-02-22 20:00:00,INT_104,26.67
2025-02-22 21:00:00,INT_101,30.97
2025-02-22 21:00:00,INT_102,31.59
2025-02-22 21:00:00,INT_103,26.61
2025-02-22 21:00:00,INT_104,25.04
2025-02-22 22:00:00,INT_101,40.91
2025-02-22 22:00:00,INT_102,27.08
2025-02-22 22:00:00,INT_103,37.24
2025-02-22 22:00:00,INT_104,29.89
2025-02-22 23:00:00,INT_101,43.12
2025-02-22 23:00:00,INT_102,36.46
2025-02-22 23:00:00,INT_103,30.9
2025-02-22 23:00:00,INT_104,24.91
2025-02-23 00:00:00,INT_101,31.61
2025-02-23 00:00:00,INT_102,32.69
2025-02-23 00:00:00,INT_103,31.97
2025-02-23 00:00:00,INT_104,29.19
2025-02-23 01:00:00,INT_101,38.27
2025-02-23 01:00:00,INT_102,29.21
2025-02-23 01:00:00,INT_103,29.75
2025-02-23 01:00:00,INT_104,25.65
2025-02-23 02:00:00,INT_101,28.95
2025-02-23 02:00:00,INT_102,40.15
2025-02-23 02:00:00,INT_103,27.99
2025-02-23 02:00:00,INT_104,28.47
2025-02-23 03:00:00,INT_101,27.89
2025-02-23 03:00:00,INT_102,25.64
2025-02-23 03:00:00,INT_103,26.81
2025-02-23 03:00:00,INT_104,28.36
2025-02-23 04:00:00,INT_101,27.8
2025-02-23 04:00:00,INT_102,27.94
2025-02-23 04:00:00,INT_103,24.73
2025-02-23 04:00:00,INT_104,27.13
2025-02-23 05:00:00,INT_101,34.19
2025-02-23 05:00:00,INT_102,24.43
2025-02-23 05:00:00,INT_103,32.98
2025-02-23 05:00:00,INT_104,38.67
2025-02-23 06:00:00,INT_101,23.31
2025-02-23 06:00:00,INT_102,31.49
2025-02-23 06:00:00,INT_103,22.3
2025-02-23 06:00:00,INT_104,28.73
2025-02-23 07:00:00,INT_101,44.85
2025-02-23 07:00:00,INT_102,32.29
2025-02-23 07:00:00,INT_103,41.88
2025-02-23 07:00:00,INT_104,33.35
2025-02-23 08:00:00,INT_101,38.83
2025-02-23 08:00:00,INT_102,34.15
2025-02-23 08:00:00,INT_103,34.28
2025-02-23 08:00:00,INT_104,55.28
2025-02-23 09:00:00,INT_101,44.13
2025-02-23 09:00:00,INT_102,28.89
2025-02-23 09:00:00,INT_103,39.91
2025-02-23 09:00:00,INT_104,25.32
2025-02-23 10:00:00,INT_101,27.69
2025-02-23 10:00:00,INT_102,28.8
2025-02-23 10:00:00,INT_103,51.22
2025-02-23 10:00:00,INT_104,31.12
2025-02-23 11:00:00,INT_101,23.06
2025-02-23 11:00:00,INT_102,28.87
2025-02-23 11:00:00,INT_103,47.28
2025-02-23 11:00:00,INT_104,24.81
2025-02-23 12:00:00,INT_101,54.65
2025-02-23 12:00:00,INT_102,27.49
2025-02-23 12:00:00,INT_103,33.74
2025-02-23 12:00:00,INT_104,34.54
2025-02-23 13:00:00,INT_101,36.78
2025-02-23 13:00:00,INT_102,35.24
2025-02-23 13:00:00,INT_103,30.5
2025-02-23 13:00:00,INT_104,33.53
2025-02-23 14:00:00,INT_101,32.53
2025-02-23 14:00:00,INT_102,21.25
2025-02-23 14:00:00,INT_103,28.3
2025-02-23 14:00:00,INT_104,36.35
2025-02-23 15:00:00,INT_101,31.68
2025-02-23 15:00:00,INT_102,29.33
2025-02-23 15:00:00,INT_103,35.38
2025-02-23 15:00:00,INT_104,28.47
2025-02-23 16:00:00,INT_101,35.21
2025-02-23 16:00:00,INT_102,21.9
2025-02-23 16:00:00,INT_103,29.46
2025-02-23 16:00:00,INT_104,33.33
2025-02-23 17:00:00,INT_101,47.57
2025-02-23 17:00:00,INT_102,42.64
2025-02-23 17:00:00,INT_103,33.19
2025-02-23 17:00:00,INT_104,34.1
2025-02-23 18:00:00,INT_101,36.52
2025-02-23 18:00:00,INT_102,34.5
2025-02-23 18:00:00,INT_103,40.9
2025-02-23 18:00:00,INT_104,45.39
2025-02-23 19:00:00,INT_101,36.66
2025-02-23 19:00:00,INT_102,41.32
2025-02-23 19:00:00,INT_103,40.06
2025-02-23 19:00:00,INT_104,31.88
2025-02-23 20:00:00,INT_101,29.28
2025-02-23 20:00:00,INT_102,18.17
2025-02-23 20:00:00,INT_103,49.08
2025-02-23 20:00:00,INT_104,20.42
2025-02-23 21:00:00,INT_101,34.48
2025-02-23 21:00:00,INT_102,32.82
2025-02-23 21:00:00,INT_103,17.11
2025-02-23 21:00:00,INT_104,36.06
2025-02-23 22:00:00,INT_101,30.46
2025-02-23 22:00:00,INT_102,33.31
2025-02-23 22:00:00,INT_103,37.39
2025-02-23 22:00:00,INT_104,38.2
2025-02-23 23:00:00,INT_101,28.29
2025-02-23 23:00:00,INT_102,14.84
2025-02-23 23:00:00,INT_103,47.71
2025-02-23 23:00:00,INT_104,21.62
2025-02-24 00:00:00,INT_101,24.24
2025-02-24 00:00:00,INT_102,26.71
2025-02-24 00:00:00,INT_103,32.16
2025-02-24 00:00:00,INT_104,26.99
2025-02-24 01:00:00,INT_101,37.69
2025-02-24 01:00:00,INT_102,39.53
2025-02-24 01:00:00,INT_103,37.84
2025-02-24 01:00:00,INT_104,22.62
2025-02-24 02:00:00,INT_101,29.84
2025-02-24 02:00:00,INT_102,23.08
2025-02-24 02:00:00,INT_103,25.85
2025-02-24 02:00:00,INT_104,24.86
2025-02-24 03:00:00,INT_101,32.73
2025-02-24 03:00:00,INT_102,24.62
2025-02-24 03:00:00,INT_103,36.04
2025-02-24 03:00:00,INT_104,20.39
2025-02-24 04:00:00,INT_101,26.55
2025-02-24 04:00:00,INT_102,32.14
2025-02-24 04:00:00,INT_103,32.01
2025-02-24 04:00:00,INT_104,27.44
2025-02-24 05:00:00,INT_101,29.36
2025-02-24 05:00:00,INT_102,37.62
2025-02-24 05:00:00,INT_103,29.02
2025-02-24 05:00:00,INT_104,26.48
2025-02-24 06:00:00,INT_101,37.22
2025-02-24 06:00:00,INT_102,26.95
2025-02-24 06:00:00,INT_103,31.1
2025-02-24 06:00:00,INT_104,19.59
2025-02-24 07:00:00,INT_101,41.81
2025-02-24 07:00:00,INT_102,32.83
2025-02-24 07:00:00,INT_103,34.83
2025-02-24 07:00:00,INT_104,31.9
2025-02-24 08:00:00,INT_101,37.24
2025-02-24 08:00:00,INT_102,41.21
2025-02-24 08:00:00,INT_103,30.38
2025-02-24 08:00:00,INT_104,28.37
2025-02-24 09:00:00,INT_101,49.09
2025-02-24 09:00:00,INT_102,26.54
2025-02-24 09:00:00,INT_103,29.24
2025-02-24 09:00:00,INT_104,36.39
2025-02-24 10:00:00,INT_101,31.28
2025-02-24 10:00:00,INT_102,23.79
2025-02-24 10:00:00,INT_103,36.1
2025-02-24 10:00:00,INT_104,42.18
2025-02-24 11:00:00,INT_101,26.19
2025-02-24 11:00:00,INT_102,33.27
2025-02-24 11:00:00,INT_103,23.46
2025-02-24 11:00:00,INT_104,34.5
2025-02-24 12:00:00,INT_101,32.3
2025-02-24 12:00:00,INT_102,24.62
2025-02-24 12:00:00,INT_103,28.36
2025-02-24 12:00:00,INT_104,33.94
2025-02-24 13:00:00,INT_101,32.59
2025-02-24 13:00:00,INT_102,37.99
2025-02-24 13:00:00,INT_103,36.63
2025-02-24 13:00:00,INT_104,34.39
2025-02-24 14:00:00,INT_101,34.52
2025-02-24 14:00:00,INT_102,30.65
2025-02-24 14:00:00,INT_103,29.68
2025-02-24 14:00:00,INT_104,38.43
2025-02-24 15:00:00,INT_101,21.91
2025-02-24 15:00:00,INT_102,32.71
2025-02-24 15:00:00,INT_103,31.41
2025-02-24 15:00:00,INT_104,26.64
2025-02-24 16:00:00,INT_101,40.24
2025-02-24 16:00:00,INT_102,28.9
2025-02-24 16:00:00,INT_103,27.31
2025-02-24 16:00:00,INT_104,30.66
2025-02-24 17:00:00,INT_101,32.72
2025-02-24 17:00:00,INT_102,34.55
2025-02-24 17:00:00,INT_103,35.92
2025-02-24 17:00:00,INT_104,35.3
2025-02-24 18:00:00,INT_101,36.38
2025-02-24 18:00:00,INT_102,33.88
2025-02-24 18:00:00,INT_103,53.07
2025-02-24 18:00:00,INT_104,31.91
2025-02-24 19:00:00,INT_101,39.65
2025-02-24 19:00:00,INT_102,34.76
2025-02-24 19:00:00,INT_103,40.9
2025-02-24 19:00:00,INT_104,36.73
2025-02-24 20:00:00,INT_101,39.58
2025-02-24 20:00:00,INT_102,30.57
2025-02-24 20:00:00,INT_103,42.39
2025-02-24 20:00:00,INT_104,24.82
2025-02-24 21:00:00,INT_101,26.51
2025-02-24 21:00:00,INT_102,35.32
2025-02-24 21:00:00,INT_103,40.48
2025-02-24 21:00:00,INT_104,32.7
2025-02-24 22:00:00,INT_101,34.99
2025-02-24 22:00:00,INT_102,36.95
2025-02-24 22:00:00,INT_103,31.25
2025-02-24 22:00:00,INT_104,31.14
2025-02-24 23:00:00,INT_101,30.61
2025-02-24 23:00:00,INT_102,29.8
2025-02-24 23:00:00,INT_103,30.74
2025-02-24 23:00:00,INT_104,39.05
2025-02-25 00:00:00,INT_101,35.64
2025-02-25 00:00:00,INT_102,22.43
2025-02-25 00:00:00,INT_103,31.67
2025-02-25 00:00:00,INT_104,23.14
2025-02-25 01:00:00,INT_101,39.48
2025-02-25 01:00:00,INT_102,27.64
2025-02-25 01:00:00,INT_103,21.5
2025-02-25 01:00:00,INT_104,36.57
2025-02-25 02:00:00,INT_101,22.73
2025-02-25 02:00:00,INT_102,16.25
2025-02-25 02:00:00,INT_103,30.58
2025-02-25 02:00:00,INT_104,32.99
2025-02-25 03:00:00,INT_101,25.97
2025-02-25 03:00:00,INT_102,23.18
2025-02-25 03:00:00,INT_103,35.25
2025-02-25 03:00:00,INT_104,36.61
2025-02-25 04:00:00,INT_101,32.01
2025-02-25 04:00:00,INT_102,24.2
2025-02-25 04:00:00,INT_103,37.97
2025-02-25 04:00:00,INT_104,35.6
2025-02-25 05:00:00,INT_101,34.48
2025-02-25 05:00:00,INT_102,24.02
2025-02-25 05:00:00,INT_103,27.4
2025-02-25 05:00:00,INT_104,33.26
2025-02-25 06:00:00,INT_101,23.73
2025-02-25 06:00:00,INT_102,35.32
2025-02-25 06:00:00,INT_103,22.06
2025-02-25 06:00:00,INT_104,30.37
2025-02-25 07:00:00,INT_101,50.97
2025-02-25 07:00:00,INT_102,34.87
2025-02-25 07:00:00,INT_103,51.0
2025-02-25 07:00:00,INT_104,50.61
2025-02-25 08:00:00,INT_101,35.54
2025-02-25 08:00:00,INT_102,42.33
2025-02-25 08:00:00,INT_103,57.03
2025-02-25 08:00:00,INT_104,35.91
2025-02-25 09:00:00,INT_101,39.22
2025-02-25 09:00:00,INT_102,37.46
2025-02-25 09:00:00,INT_103,31.65
2025-02-25 09:00:00,INT_104,35.0
2025-02-25 10:00:00,INT_101,30.16
2025-02-25 10:00:00,INT_102,46.75
2025-02-25 10:00:00,INT_103,37.39
2025-02-25 10:00:00,INT_104,33.96
2025-02-25 11:00:00,INT_101,30.41
2025-02-25 11:00:00,INT_102,21.42
2025-02-25 11:00:00,INT_103,40.65
2025-02-25 11:00:00,INT_104,28.3
2025-02-25 12:00:00,INT_101,44.32
2025-02-25 12:00:00,INT_102,36.8
2025-02-25 12:00:00,INT_103,43.74
2025-02-25 12:00:00,INT_104,28.49
2025-02-25 13:00:00,INT_101,34.96
2025-02-25 13:00:00,INT_102,32.59
2025-02-25 13:00:00,INT_103,35.0
2025-02-25 13:00:00,INT_104,20.52
2025-02-25 14:00:00,INT_101,31.9
2025-02-25 14:00:00,INT_102,38.83
2025-02-25 14:00:00,INT_103,32.25
2025-02-25 14:00:00,INT_104,28.35
2025-02-25 15:00:00,INT_101,26.52
2025-02-25 15:00:00,INT_102,29.02
2025-02-25 15:00:00,INT_103,36.42
2025-02-25 15:00:00,INT_104,36.04
2025-02-25 16:00:00,INT_101,23.04
2025-02-25 16:00:00,INT_102,31.36
2025-02-25 16:00:00,INT_103,27.04
2025-02-25 16:00:00,INT_104,33.89
2025-02-25 17:00:00,INT_101,59.68
2025-02-25 17:00:00,INT_102,39.27
2025-02-25 17:00:00,INT_103,33.61
2025-02-25 17:00:00,INT_104,53.34
2025-02-25 18:00:00,INT_101,43.97
2025-02-25 18:00:00,INT_102,35.88
2025-02-25 18:00:00,INT_103,33.24
2025-02-25 18:00:00,INT_104,35.49
2025-02-25 19:00:00,INT_101,42.72
2025-02-25 19:00:00,INT_102,35.39
2025-02-25 19:00:00,INT_103,37.98
2025-02-25 19:00:00,INT_104,35.37
2025-02-25 20:00:00,INT_101,34.24
2025-02-25 20:00:00,INT_102,33.14
2025-02-25 20:00:00,INT_103,35.53
2025-02-25 20:00:00,INT_104,31.27
2025-02-25 21:00:00,INT_101,27.27
2025-02-25 21:00:00,INT_102,31.69
2025-02-25 21:00:00,INT_103,22.42
2025-02-25 21:00:00,INT_104,30.5
2025-02-25 22:00:00,INT_101,30.74
2025-02-25 22:00:00,INT_102,28.8
2025-02-25 22:00:00,INT_103,50.27
2025-02-25 22:00:00,INT_104,34.62
2025-02-25 23:00:00,INT_101,33.56
2025-02-25 23:00:00,INT_102,25.74
2025-02-25 23:00:00,INT_103,46.75
2025-02-25 23:00:00,INT_104,24.25
2025-02-26 00:00:00,INT_101,33.23
2025-02-26 00:00:00,INT_102,32.58
2025-02-26 00:00:00,INT_103,29.35
2025-02-26 00:00:00,INT_104,34.59
2025-02-26 01:00:00,INT_101,27.85
2025-02-26 01:00:00,INT_102,22.36
2025-02-26 01:00:00,INT_103,29.52
2025-02-26 01:00:00,INT_104,30.17
2025-02-26 02:00:00,INT_101,37.09
2025-02-26 02:00:00,INT_102,35.33
2025-02-26 02:00:00,INT_103,41.89
2025-02-26 02:00:00,INT_104,48.79
2025-02-26 03:00:00,INT_101,50.05
2025-02-26 03:00:00,INT_102,32.28
2025-02-26 03:00:00,INT_103,22.34
2025-02-26 03:00:00,INT_104,18.79
2025-02-26 04:00:00,INT_101,36.88
2025-02-26 04:00:00,INT_102,15.61
2025-02-26 04:00:00,INT_103,30.76
2025-02-26 04:00:00,INT_104,30.2
2025-02-26 05:00:00,INT_101,37.77
2025-02-26 05:00:00,INT_102,23.78
2025-02-26 05:00:00,INT_103,38.04
2025-02-26 05:00:00,INT_104,28.65
2025-02-26 06:00:00,INT_101,41.08
2025-02-26 06:00:00,INT_102,36.47
2025-02-26 06:00:00,INT_103,26.01
2025-02-26 06:00:00,INT_104,29.59
2025-02-26 07:00:00,INT_101,42.6
2025-02-26 07:00:00,INT_102,27.65
2025-02-26 07:00:00,INT_103,39.6
2025-02-26 07:00:00,INT_104,32.95
2025-02-26 08:00:00,INT_101,46.7
2025-02-26 08:00:00,INT_102,44.16
2025-02-26 08:00:00,INT_103,38.25
2025-02-26 08:00:00,INT_104,39.15
2025-02-26 09:00:00,INT_101,33.51
2025-02-26 09:00:00,INT_102,45.95
2025-02-26 09:00:00,INT_103,36.98
2025-02-26 09:00:00,INT_104,40.26
2025-02-26 10:00:00,INT_101,25.42
2025-02-26 10:00:00,INT_102,23.45
2025-02-26 10:00:00,INT_103,32.01
2025-02-26 10:00:00,INT_104,28.16
2025-02-26 11:00:00,INT_101,28.9
2025-02-26 11:00:00,INT_102,27.03
2025-02-26 11:00:00,INT_103,31.28
2025-02-26 11:00:00,INT_104,24.4
2025-02-26 12:00:00,INT_101,32.94
2025-02-26 12:00:00,INT_102,36.3
2025-02-26 12:00:00,INT_103,38.13
2025-02-26 12:00:00,INT_104,40.61
2025-02-26 13:00:00,INT_101,35.59
2025-02-26 13:00:00,INT_102,30.16
2025-02-26 13:00:00,INT_103,41.77
2025-02-26 13:00:00,INT_104,36.58
2025-02-26 14:00:00,INT_101,39.82
2025-02-26 14:00:00,INT_102,50.01
2025-02-26 14:00:00,INT_103,35.93
2025-02-26 14:00:00,INT_104,26.69
2025-02-26 15:00:00,INT_101,27.66
2025-02-26 15:00:00,INT_102,24.91
2025-02-26 15:00:00,INT_103,32.42
2025-02-26 15:00:00,INT_104,37.65
2025-02-26 16:00:00,INT_101,28.39
2025-02-26 16:00:00,INT_102,33.1
2025-02-26 16:00:00,INT_103,45.3
2025-02-26 16:00:00,INT_104,26.53
2025-02-26 17:00:00,INT_101,46.45
2025-02-26 17:00:00,INT_102,42.64
2025-02-26 17:00:00,INT_103,54.36
2025-02-26 17:00:00,INT_104,32.76
2025-02-26 18:00:00,INT_101,38.5
2025-02-26 18:00:00,INT_102,42.55
2025-02-26 18:00:00,INT_103,38.16
2025-02-26 18:00:00,INT_104,44.22
2025-02-26 19:00:00,INT_101,33.77
2025-02-26 19:00:00,INT_102,46.53
2025-02-26 19:00:00,INT_103,39.41
2025-02-26 19:00:00,INT_104,31.15
2025-02-26 20:00:00,INT_101,36.84
2025-02-26 20:00:00,INT_102,28.19
2025-02-26 20:00:00,INT_103,26.01
2025-02-26 20:00:00,INT_104,34.59
2025-02-26 21:00:00,INT_101,27.14
2025-02-26 21:00:00,INT_102,24.37
2025-02-26 21:00:00,INT_103,22.5
2025-02-26 21:00:00,INT_104,25.5
2025-02-26 22:00:00,INT_101,35.68
2025-02-26 22:00:00,INT_102,34.8
2025-02-26 22:00:00,INT_103,26.8
2025-02-26 22:00:00,INT_104,28.54
2025-02-26 23:00:00,INT_101,26.1
2025-02-26 23:00:00,INT_102,26.65
2025-02-26 23:00:00,INT_103,26.55
2025-02-26 23:00:00,INT_104,30.76
2025-02-27 00:00:00,INT_101,22.57
2025-02-27 00:00:00,INT_102,36.4
2025-02-27 00:00:00,INT_103,59.64
2025-02-27 00:00:00,INT_104,35.56
2025-02-27 01:00:00,INT_101,34.84
2025-02-27 01:00:00,INT_102,36.84
2025-02-27 01:00:00,INT_103,32.05
2025-02-27 01:00:00,INT_104,31.6
2025-02-27 02:00:00,INT_101,28.37
2025-02-27 02:00:00,INT_102,20.34
2025-02-27 02:00:00,INT_103,58.3
2025-02-27 02:00:00,INT_104,28.41
2025-02-27 03:00:00,INT_101,35.1
2025-02-27 03:00:00,INT_102,24.97
2025-02-27 03:00:00,INT_103,43.31
2025-02-27 03:00:00,INT_104,41.27
2025-02-27 04:00:00,INT_101,24.59
2025-02-27 04:00:00,INT_102,31.74
2025-02-27 04:00:00,INT_103,37.16
2025-02-27 04:00:00,INT_104,30.42
2025-02-27 05:00:00,INT_101,37.49
2025-02-27 05:00:00,INT_102,23.39
2025-02-27 05:00:00,INT_103,24.15
2025-02-27 05:00:00,INT_104,36.46
2025-02-27 06:00:00,INT_101,32.28
2025-02-27 06:00:00,INT_102,31.02
2025-02-27 06:00:00,INT_103,23.17
2025-02-27 06:00:00,INT_104,19.41
2025-02-27 07:00:00,INT_101,36.16
2025-02-27 07:00:00,INT_102,27.06
2025-02-27 07:00:00,INT_103,47.43
2025-02-27 07:00:00,INT_104,37.45
2025-02-27 08:00:00,INT_101,41.44
2025-02-27 08:00:00,INT_102,33.52
2025-02-27 08:00:00,INT_103,29.54
2025-02-27 08:00:00,INT_104,34.02
2025-02-27 09:00:00,INT_101,46.58
2025-02-27 09:00:00,INT_102,38.64
2025-02-27 09:00:00,INT_103,38.51
2025-02-27 09:00:00,INT_104,18.94
2025-02-27 10:00:00,INT_101,33.61
2025-02-27 10:00:00,INT_102,30.96
2025-02-27 10:00:00,INT_103,43.9
