datetime,intersection_id,vehicles_count,avg_speed
2025-02-19 04:00:00,INT_102,99,39.8
2025-02-19 04:00:00,INT_103,87,42.71
2025-02-19 04:00:00,INT_104,63,45.57
2025-02-19 05:00:00,INT_101,91,36.89
2025-02-19 05:00:00,INT_102,75,37.8
2025-02-19 05:00:00,INT_103,78,53.33
2025-02-19 05:00:00,INT_104,86,42.59
2025-02-19 06:00:00,INT_101,109,30.47
2025-02-19 06:00:00,INT_102,83,37.88
2025-02-19 06:00:00,INT_103,85,35.26
2025-02-19 06:00:00,INT_104,79,43.41
2025-02-19 07:00:00,INT_101,181,37.68
2025-02-19 07:00:00,INT_102,146,45.19
2025-02-19 07:00:00,INT_103,160,29.65
2025-02-19 07:00:00,INT_104,131,44.73
2025-02-19 08:00:00,INT_101,185,24.51
2025-02-19 08:00:00,INT_102,161,32.68
2025-02-19 08:00:00,INT_103,144,42.51
2025-02-19 08:00:00,INT_104,156,32.91
2025-02-19 09:00:00,INT_101,159,42.69
2025-02-19 09:00:00,INT_102,147,52.87
2025-02-19 09:00:00,INT_103,156,21.66
2025-02-19 09:00:00,INT_104,142,40.76
2025-02-19 10:00:00,INT_101,98,34.41
2025-02-19 10:00:00,INT_102,69,48.25
2025-02-19 10:00:00,INT_103,80,33.06
2025-02-19 10:00:00,INT_104,55,44.36
2025-02-19 11:00:00,INT_101,92,35.74
2025-02-19 11:00:00,INT_102,74,37.04
2025-02-19 11:00:00,INT_103,69,40.09
2025-02-19 11:00:00,INT_104,62,44.73
2025-02-19 12:00:00,INT_101,126,38.81
2025-02-19 12:00:00,INT_102,106,37.88
2025-02-19 12:00:00,INT_103,101,49.09
2025-02-19 12:00:00,INT_104,122,40.94
2025-02-19 13:00:00,INT_101,133,44.51
2025-02-19 13:00:00,INT_102,100,36.65
2025-02-19 13:00:00,INT_103,116,51.5
2025-02-19 13:00:00,INT_104,101,35.47
2025-02-19 14:00:00,INT_101,96,33.08
2025-02-19 14:00:00,INT_102,73,41.13
2025-02-19 14:00:00,INT_103,79,42.01
2025-02-19 14:00:00,INT_104,68,35.12
2025-02-19 15:00:00,INT_101,96,32.78
2025-02-19 15:00:00,INT_102,79,40.06
2025-02-19 15:00:00,INT_103,75,48.25
2025-02-19 15:00:00,INT_104,75,50.77
2025-02-19 16:00:00,INT_101,100,45.64
2025-02-19 16:00:00,INT_102,86,35.76
2025-02-19 16:00:00,INT_103,77,35.45
2025-02-19 16:00:00,INT_104,81,42.23
2025-02-19 17:00:00,INT_101,193,31.0
2025-02-19 17:00:00,INT_102,161,23.95
2025-02-19 17:00:00,INT_103,171,32.21
2025-02-19 17:00:00,INT_104,173,32.33
2025-02-19 18:00:00,INT_101,174,45.05
2025-02-19 18:00:00,INT_102,176,26.77
2025-02-19 18:00:00,INT_103,175,35.16
2025-02-19 18:00:00,INT_104,157,40.22
2025-02-19 19:00:00,INT_101,187,35.18
2025-02-19 19:00:00,INT_102,178,44.05
2025-02-19 19:00:00,INT_103,172,35.36
2025-02-19 19:00:00,INT_104,159,35.28
2025-02-19 20:00:00,INT_101,99,43.64
2025-02-19 20:00:00,INT_102,85,29.18
2025-02-19 20:00:00,INT_103,73,40.68
2025-02-19 20:00:00,INT_104,67,40.54
2025-02-19 21:00:00,INT_101,100,46.48
2025-02-19 21:00:00,INT_102,85,44.45
2025-02-19 21:00:00,INT_103,72,49.31
2025-02-19 21:00:00,INT_104,68,43.81
2025-02-19 22:00:00,INT_101,95,40.58
2025-02-19 22:00:00,INT_102,81,40.29
2025-02-19 22:00:00,INT_103,93,43.73
2025-02-19 22:00:00,INT_104,67,36.77
2025-02-19 23:00:00,INT_101,121,51.23
2025-02-19 23:00:00,INT_102,84,36.82
2025-02-19 23:00:00,INT_103,93,35.05
2025-02-19 23:00:00,INT_104,52,43.88
2025-02-20 00:00:00,INT_101,81,36.22
2025-02-20 00:00:00,INT_102,82,46.17
2025-02-20 00:00:00,INT_103,81,39.02
2025-02-20 00:00:00,INT_104,82,43.31
2025-02-20 01:00:00,INT_101,89,47.6
2025-02-20 01:00:00,INT_102,72,41.34
2025-02-20 01:00:00,INT_103,83,43.83
2025-02-20 01:00:00,INT_104,63,54.36
2025-02-20 02:00:00,INT_101,97,39.59
2025-02-20 02:00:00,INT_102,79,31.55
2025-02-20 02:00:00,INT_103,96,36.26
2025-02-20 02:00:00,INT_104,65,43.19
2025-02-20 03:00:00,INT_101,90,34.88
2025-02-20 03:00:00,INT_102,80,35.33
2025-02-20 03:00:00,INT_103,91,50.98
2025-02-20 03:00:00,INT_104,68,39.77
2025-02-20 04:00:00,INT_101,101,38.63
2025-02-20 04:00:00,INT_102,72,38.71
2025-02-20 04:00:00,INT_103,86,39.71
2025-02-20 04:00:00,INT_104,56,36.81
2025-02-20 05:00:00,INT_101,84,50.03
2025-02-20 05:00:00,INT_102,69,46.24
2025-02-20 05:00:00,INT_103,86,47.81
2025-02-20 05:00:00,INT_104,63,43.94
2025-02-20 06:00:00,INT_101,92,48.02
2025-02-20 06:00:00,INT_102,87,25.43
2025-02-20 06:00:00,INT_103,82,40.01
2025-02-20 06:00:00,INT_104,64,27.47
2025-02-20 07:00:00,INT_101,179,30.39
2025-02-20 07:00:00,INT_102,143,27.72
2025-02-20 07:00:00,INT_103,160,29.84
2025-02-20 07:00:00,INT_104,146,38.34
2025-02-20 08:00:00,INT_101,160,33.9
2025-02-20 08:00:00,INT_102,165,28.62
2025-02-20 08:00:00,INT_103,128,46.18
2025-02-20 08:00:00,INT_104,132,40.52
2025-02-20 09:00:00,INT_101,159,38.71
2025-02-20 09:00:00,INT_102,141,45.66
2025-02-20 09:00:00,INT_103,151,24.45
2025-02-20 09:00:00,INT_104,140,39.35
2025-02-20 10:00:00,INT_101,105,45.91
2025-02-20 10:00:00,INT_102,87,43.72
2025-02-20 10:00:00,INT_103,59,43.1
2025-02-20 10:00:00,INT_104,72,42.31
2025-02-20 11:00:00,INT_101,107,39.07
2025-02-20 11:00:00,INT_102,95,38.81
2025-02-20 11:00:00,INT_103,86,52.18
2025-02-20 11:00:00,INT_104,72,45.92
2025-02-20 12:00:00,INT_101,126,46.3
2025-02-20 12:00:00,INT_102,96,53.18
2025-02-20 12:00:00,INT_103,98,39.32
2025-02-20 12:00:00,INT_104,84,42.3
2025-02-20 13:00:00,INT_101,144,45.91
2025-02-20 13:00:00,INT_102,130,42.72
2025-02-20 13:00:00,INT_103,97,45.48
2025-02-20 13:00:00,INT_104,102,48.07
2025-02-20 14:00:00,INT_101,90,40.52
2025-02-20 14:00:00,INT_102,73,37.42
2025-02-20 14:00:00,INT_103,68,44.26
2025-02-20 14:00:00,INT_104,66,51.34
2025-02-20 15:00:00,INT_101,111,39.88
2025-02-20 15:00:00,INT_102,79,48.27
2025-02-20 15:00:00,INT_103,91,34.68
2025-02-20 15:00:00,INT_104,68,36.5
2025-02-20 16:00:00,INT_101,87,30.65
2025-02-20 16:00:00,INT_102,85,48.36
2025-02-20 16:00:00,INT_103,88,32.54
2025-02-20 16:00:00,INT_104,80,43.08
2025-02-20 17:00:00,INT_101,186,18.73
2025-02-20 17:00:00,INT_102,162,35.8
2025-02-20 17:00:00,INT_103,158,33.16
2025-02-20 17:00:00,INT_104,162,42.18
2025-02-20 18:00:00,INT_101,177,36.6
2025-02-20 18:00:00,INT_102,157,31.36
2025-02-20 18:00:00,INT_103,182,44.06
2025-02-20 18:00:00,INT_104,155,35.38
2025-02-20 19:00:00,INT_101,186,21.64
2025-02-20 19:00:00,INT_102,168,44.5
2025-02-20 19:00:00,INT_103,177,23.46
2025-02-20 19:00:00,INT_104,156,19.08
2025-02-20 20:00:00,INT_101,97,34.43
2025-02-20 20:00:00,INT_102,80,40.43
2025-02-20 20:00:00,INT_103,66,37.52
2025-02-20 20:00:00,INT_104,70,42.98
2025-02-20 21:00:00,INT_101,107,49.78
2025-02-20 21:00:00,INT_102,89,52.61
2025-02-20 21:00:00,INT_103,90,39.25
2025-02-20 21:00:00,INT_104,79,42.38
2025-02-20 22:00:00,INT_101,93,43.28
2025-02-20 22:00:00,INT_102,85,35.11
2025-02-20 22:00:00,INT_103,85,41.48
2025-02-20 22:00:00,INT_104,68,42.53
2025-02-20 23:00:00,INT_101,105,48.22
2025-02-20 23:00:00,INT_102,68,49.06
2025-02-20 23:00:00,INT_103,77,37.27
2025-02-20 23:00:00,INT_104,69,35.17
2025-02-21 00:00:00,INT_101,98,36.53
2025-02-21 00:00:00,INT_102,76,43.8
2025-02-21 00:00:00,INT_103,88,43.64
2025-02-21 00:00:00,INT_104,82,42.86
2025-02-21 01:00:00,INT_101,110,42.8
2025-02-21 01:00:00,INT_102,89,33.45
2025-02-21 01:00:00,INT_103,65,62.27
2025-02-21 01:00:00,INT_104,78,41.53
2025-02-21 02:00:00,INT_101,101,42.67
2025-02-21 02:00:00,INT_102,86,35.5
2025-02-21 02:00:00,INT_103,65,47.31
2025-02-21 02:00:00,INT_104,56,46.55
2025-02-21 03:00:00,INT_101,113,49.98
2025-02-21 03:00:00,INT_102,93,41.09
2025-02-21 03:00:00,INT_103,80,41.38
2025-02-21 03:00:00,INT_104,67,38.5
2025-02-21 04:00:00,INT_101,96,43.06
2025-02-21 04:00:00,INT_102,91,47.15
2025-02-21 04:00:00,INT_103,72,40.33
2025-02-21 04:00:00,INT_104,67,39.28
2025-02-21 05:00:00,INT_101,107,43.11
2025-02-21 05:00:00,INT_102,79,51.71
2025-02-21 05:00:00,INT_103,81,48.07
2025-02-21 05:00:00,INT_104,73,39.61
2025-02-21 06:00:00,INT_101,90,45.58
2025-02-21 06:00:00,INT_102,98,41.88
2025-02-21 06:00:00,INT_103,79,39.19
2025-02-21 06:00:00,INT_104,78,33.43
2025-02-21 07:00:00,INT_101,165,30.59
2025-02-21 07:00:00,INT_102,140,32.13
2025-02-21 07:00:00,INT_103,132,32.24
2025-02-21 07:00:00,INT_104,138,42.31
2025-02-21 08:00:00,INT_101,160,34.41
2025-02-21 08:00:00,INT_102,129,43.77
2025-02-21 08:00:00,INT_103,155,32.09
2025-02-21 08:00:00,INT_104,135,37.13
2025-02-21 09:00:00,INT_101,180,31.06
2025-02-21 09:00:00,INT_102,148,42.78
2025-02-21 09:00:00,INT_103,154,36.11
2025-02-21 09:00:00,INT_104,137,42.11
2025-02-21 10:00:00,INT_101,98,46.43
2025-02-21 10:00:00,INT_102,80,41.54
2025-02-21 10:00:00,INT_103,91,40.34
2025-02-21 10:00:00,INT_104,82,50.83
2025-02-21 11:00:00,INT_101,95,40.87
2025-02-21 11:00:00,INT_102,70,44.27
2025-02-21 11:00:00,INT_103,74,53.12
2025-02-21 11:00:00,INT_104,67,49.52
2025-02-21 12:00:00,INT_101,138,37.68
2025-02-21 12:00:00,INT_102,113,34.31
2025-02-21 12:00:00,INT_103,112,44.87
2025-02-21 12:00:00,INT_104,112,43.3
2025-02-21 13:00:00,INT_101,117,49.87
2025-02-21 13:00:00,INT_102,111,50.96
2025-02-21 13:00:00,INT_103,110,40.83
2025-02-21 13:00:00,INT_104,101,24.68
2025-02-21 14:00:00,INT_101,104,42.53
2025-02-21 14:00:00,INT_102,77,42.36
2025-02-21 14:00:00,INT_103,79,34.53
2025-02-21 14:00:00,INT_104,84,44.7
2025-02-21 15:00:00,INT_101,101,45.05
2025-02-21 15:00:00,INT_102,80,45.02
2025-02-21 15:00:00,INT_103,76,29.52
2025-02-21 15:00:00,INT_104,64,42.14
2025-02-21 16:00:00,INT_101,109,50.25
2025-02-21 16:00:00,INT_102,80,44.65
2025-02-21 16:00:00,INT_103,84,45.26
2025-02-21 16:00:00,INT_104,80,37.45
2025-02-21 17:00:00,INT_101,182,32.18
2025-02-21 17:00:00,INT_102,164,35.74
2025-02-21 17:00:00,INT_103,171,37.22
2025-02-21 17:00:00,INT_104,169,27.88
2025-02-21 18:00:00,INT_101,205,26.08
2025-02-21 18:00:00,INT_102,171,35.93
2025-02-21 18:00:00,INT_103,161,22.67
2025-02-21 18:00:00,INT_104,155,39.42
2025-02-21 19:00:00,INT_101,192,33.32
2025-02-21 19:00:00,INT_102,172,36.52
2025-02-21 19:00:00,INT_103,175,25.73
2025-02-21 19:00:00,INT_104,158,39.7
2025-02-21 20:00:00,INT_101,102,32.69
2025-02-21 20:00:00,INT_102,92,49.94
2025-02-21 20:00:00,INT_103,78,42.0
2025-02-21 20:00:00,INT_104,71,48.44
2025-02-21 21:00:00,INT_101,107,45.87
2025-02-21 21:00:00,INT_102,98,38.72
2025-02-21 21:00:00,INT_103,77,40.15
2025-02-21 21:00:00,INT_104,62,43.04
2025-02-21 22:00:00,INT_101,99,42.24
2025-02-21 22:00:00,INT_102,85,42.62
2025-02-21 22:00:00,INT_103,80,44.81
2025-02-21 22:00:00,INT_104,73,38.62
2025-02-21 23:00:00,INT_101,104,35.47
2025-02-21 23:00:00,INT_102,80,41.59
2025-02-21 23:00:00,INT_103,87,35.13
2025-02-21 23:00:00,INT_104,59,39.83
2025-02-22 00:00:00,INT_101,103,45.33
2025-02-22 00:00:00,INT_102,74,43.11
2025-02-22 00:00:00,INT_103,96,35.72
2025-02-22 00:00:00,INT_104,73,43.32
2025-02-22 01:00:00,INT_101,117,37.82
2025-02-22 01:00:00,INT_102,89,35.52
2025-02-22 01:00:00,INT_103,79,24.35
2025-02-22 01:00:00,INT_104,68,40.04
2025-02-22 02:00:00,INT_101,87,26.46
2025-02-22 02:00:00,INT_102,87,50.39
2025-02-22 02:00:00,INT_103,75,40.19
2025-02-22 02:00:00,INT_104,55,41.02
2025-02-22 03:00:00,INT_101,104,41.58
2025-02-22 03:00:00,INT_102,78,35.05
2025-02-22 03:00:00,INT_103,68,37.99
2025-02-22 03:00:00,INT_104,69,40.66
2025-02-22 04:00:00,INT_101,88,42.47
2025-02-22 04:00:00,INT_102,78,43.58
2025-02-22 04:00:00,INT_103,89,42.92
2025-02-22 04:00:00,INT_104,55,41.71
2025-02-22 05:00:00,INT_101,90,46.02
2025-02-22 05:00:00,INT_102,72,38.31
2025-02-22 05:00:00,INT_103,69,44.71
2025-02-22 05:00:00,INT_104,57,49.05
2025-02-22 06:00:00,INT_101,99,34.88
2025-02-22 06:00:00,INT_102,75,47.72
2025-02-22 06:00:00,INT_103,97,41.98
2025-02-22 06:00:00,INT_104,87,46.91
2025-02-22 07:00:00,INT_101,162,28.21
2025-02-22 07:00:00,INT_102,153,41.52
2025-02-22 07:00:00,INT_103,146,48.45
2025-02-22 07:00:00,INT_104,132,32.68
2025-02-22 08:00:00,INT_101,154,31.81
2025-02-22 08:00:00,INT_102,157,40.87
2025-02-22 08:00:00,INT_103,151,26.25
2025-02-22 08:00:00,INT_104,141,37.16
2025-02-22 09:00:00,INT_101,164,38.98
2025-02-22 09:00:00,INT_102,153,43.9
2025-02-22 09:00:00,INT_103,152,20.98
2025-02-22 09:00:00,INT_104,125,41.32
2025-02-22 10:00:00,INT_101,108,44.63
2025-02-22 10:00:00,INT_102,96,48.61
2025-02-22 10:00:00,INT_103,94,50.69
2025-02-22 10:00:00,INT_104,59,36.24
2025-02-22 11:00:00,INT_101,92,50.73
2025-02-22 11:00:00,INT_102,91,29.05
2025-02-22 11:00:00,INT_103,81,40.26
2025-02-22 11:00:00,INT_104,58,45.22
2025-02-22 12:00:00,INT_101,133,43.35
2025-02-22 12:00:00,INT_102,107,45.49
2025-02-22 12:00:00,INT_103,115,47.37
2025-02-22 12:00:00,INT_104,98,32.88
2025-02-22 13:00:00,INT_101,121,45.08
2025-02-22 13:00:00,INT_102,106,44.72
2025-02-22 13:00:00,INT_103,120,45.28
2025-02-22 13:00:00,INT_104,85,45.63
2025-02-22 14:00:00,INT_101,92,47.77
2025-02-22 14:00:00,INT_102,64,41.91
2025-02-22 14:00:00,INT_103,83,38.35
2025-02-22 14:00:00,INT_104,83,42.91
2025-02-22 15:00:00,INT_101,104,50.6
2025-02-22 15:00:00,INT_102,76,31.02
2025-02-22 15:00:00,INT_103,86,42.49
2025-02-22 15:00:00,INT_104,78,38.35
2025-02-22 16:00:00,INT_101,94,40.26
2025-02-22 16:00:00,INT_102,99,37.14
2025-02-22 16:00:00,INT_103,78,30.84
2025-02-22 16:00:00,INT_104,61,33.8
2025-02-22 17:00:00,INT_101,178,29.06
2025-02-22 17:00:00,INT_102,172,38.4
2025-02-22 17:00:00,INT_103,162,33.55
2025-02-22 17:00:00,INT_104,163,28.7
2025-02-22 18:00:00,INT_101,194,35.25
2025-02-22 18:00:00,INT_102,158,26.63
2025-02-22 18:00:00,INT_103,169,41.64
2025-02-22 18:00:00,INT_104,170,27.03
2025-02-22 19:00:00,INT_101,202,22.57
2025-02-22 19:00:00,INT_102,180,16.58
2025-02-22 19:00:00,INT_103,188,33.1
2025-02-22 19:00:00,INT_104,168,28.71
2025-02-22 20:00:00,INT_101,95,27.79
2025-02-22 20:00:00,INT_102,69,46.38
2025-02-22 20:00:00,INT_103,89,46.78
2025-02-22 20:00:00,INT_104,77,40.19
2025-02-22 21:00:00,INT_101,105,40.61
2025-02-22 21:00:00,INT_102,86,30.56
2025-02-22 21:00:00,INT_103,72,38.72
2025-02-22 21:00:00,INT_104,56,50.01
2025-02-22 22:00:00,INT_101,112,39.37
2025-02-22 22:00:00,INT_102,59,39.04
2025-02-22 22:00:00,INT_103,83,41.11
2025-02-22 22:00:00,INT_104,75,35.75
2025-02-22 23:00:00,INT_101,92,43.01
2025-02-22 23:00:00,INT_102,84,44.02
2025-02-22 23:00:00,INT_103,84,41.27
2025-02-22 23:00:00,INT_104,63,40.92
2025-02-23 00:00:00,INT_101,86,45.98
2025-02-23 00:00:00,INT_102,83,51.11
2025-02-23 00:00:00,INT_103,76,42.79
2025-02-23 00:00:00,INT_104,75,47.78
2025-02-23 01:00:00,INT_101,100,32.78
2025-02-23 01:00:00,INT_102,69,40.26
2025-02-23 01:00:00,INT_103,84,47.66
2025-02-23 01:00:00,INT_104,61,47.48
2025-02-23 02:00:00,INT_101,109,37.9
2025-02-23 02:00:00,INT_102,79,43.76
2025-02-23 02:00:00,INT_103,98,46.2
2025-02-23 02:00:00,INT_104,64,57.13
2025-02-23 03:00:00,INT_101,93,44.79
2025-02-23 03:00:00,INT_102,88,38.35
2025-02-23 03:00:00,INT_103,92,44.03
2025-02-23 03:00:00,INT_104,75,47.19
2025-02-23 04:00:00,INT_101,94,41.44
2025-02-23 04:00:00,INT_102,70,54.21
2025-02-23 04:00:00,INT_103,77,40.74
2025-02-23 04:00:00,INT_104,62,39.86
2025-02-23 05:00:00,INT_101,107,32.8
2025-02-23 05:00:00,INT_102,83,37.93
2025-02-23 05:00:00,INT_103,59,35.03
2025-02-23 05:00:00,INT_104,72,47.15
2025-02-23 06:00:00,INT_101,94,39.43
2025-02-23 06:00:00,INT_102,87,37.8
2025-02-23 06:00:00,INT_103,71,51.1
2025-02-23 06:00:00,INT_104,70,41.36
2025-02-23 07:00:00,INT_101,160,37.01
2025-02-23 07:00:00,INT_102,150,42.14
2025-02-23 07:00:00,INT_103,153,32.01
2025-02-23 07:00:00,INT_104,146,38.29
2025-02-23 08:00:00,INT_101,165,44.58
2025-02-23 08:00:00,INT_102,143,39.56
2025-02-23 08:00:00,INT_103,147,49.49
2025-02-23 08:00:00,INT_104,123,38.21
2025-02-23 09:00:00,INT_101,143,34.89
2025-02-23 09:00:00,INT_102,143,47.19
2025-02-23 09:00:00,INT_103,146,39.35
2025-02-23 09:00:00,INT_104,121,45.01
2025-02-23 10:00:00,INT_101,112,40.14
2025-02-23 10:00:00,INT_102,81,45.89
2025-02-23 10:00:00,INT_103,74,30.29
2025-02-23 10:00:00,INT_104,69,39.57
2025-02-23 11:00:00,INT_101,95,40.0
2025-02-23 11:00:00,INT_102,76,45.8
2025-02-23 11:00:00,INT_103,72,51.78
2025-02-23 11:00:00,INT_104,84,41.32
2025-02-23 12:00:00,INT_101,149,29.22
2025-02-23 12:00:00,INT_102,118,46.89
2025-02-23 12:00:00,INT_103,112,33.26
2025-02-23 12:00:00,INT_104,93,55.64
2025-02-23 13:00:00,INT_101,128,43.84
2025-02-23 13:00:00,INT_102,112,34.91
2025-02-23 13:00:00,INT_103,115,40.26
2025-02-23 13:00:00,INT_104,114,34.98
2025-02-23 14:00:00,INT_101,112,42.95
2025-02-23 14:00:00,INT_102,73,51.26
2025-02-23 14:00:00,INT_103,93,42.63
2025-02-23 14:00:00,INT_104,90,49.29
2025-02-23 15:00:00,INT_101,119,39.99
2025-02-23 15:00:00,INT_102,74,36.23
2025-02-23 15:00:00,INT_103,86,32.47
2025-02-23 15:00:00,INT_104,68,49.25
2025-02-23 16:00:00,INT_101,97,50.41
2025-02-23 16:00:00,INT_102,75,48.2
2025-02-23 16:00:00,INT_103,71,42.58
2025-02-23 16:00:00,INT_104,67,43.16
2025-02-23 17:00:00,INT_101,191,43.47
2025-02-23 17:00:00,INT_102,172,39.99
2025-02-23 17:00:00,INT_103,178,37.09
2025-02-23 17:00:00,INT_104,157,30.07
2025-02-23 18:00:00,INT_101,205,29.12
2025-02-23 18:00:00,INT_102,163,34.47
2025-02-23 18:00:00,INT_103,161,33.66
2025-02-23 18:00:00,INT_104,156,37.21
2025-02-23 19:00:00,INT_101,197,32.11
2025-02-23 19:00:00,INT_102,168,34.07
2025-02-23 19:00:00,INT_103,167,29.84
2025-02-23 19:00:00,INT_104,179,29.94
2025-02-23 20:00:00,INT_101,98,35.44
2025-02-23 20:00:00,INT_102,76,37.01
2025-02-23 20:00:00,INT_103,78,35.89
2025-02-23 20:00:00,INT_104,68,37.68
2025-02-23 21:00:00,INT_101,95,47.79
2025-02-23 21:00:00,INT_102,86,34.88
2025-02-23 21:00:00,INT_103,80,45.92
2025-02-23 21:00:00,INT_104,64,38.29
2025-02-23 22:00:00,INT_101,105,32.78
2025-02-23 22:00:00,INT_102,85,48.69
2025-02-23 22:00:00,INT_103,88,37.11
2025-02-23 22:00:00,INT_104,80,35.92
2025-02-23 23:00:00,INT_101,90,37.67
2025-02-23 23:00:00,INT_102,77,37.21
2025-02-23 23:00:00,INT_103,88,20.23
2025-02-23 23:00:00,INT_104,65,39.86
2025-02-24 00:00:00,INT_101,98,39.77
2025-02-24 00:00:00,INT_102,86,32.95
2025-02-24 00:00:00,INT_103,82,54.79
2025-02-24 00:00:00,INT_104,69,45.18
2025-02-24 01:00:00,INT_101,88,27.71
2025-02-24 01:00:00,INT_102,92,48.93
2025-02-24 01:00:00,INT_103,79,26.68
2025-02-24 01:00:00,INT_104,81,43.64
2025-02-24 02:00:00,INT_101,106,33.62
2025-02-24 02:00:00,INT_102,69,39.18
2025-02-24 02:00:00,INT_103,91,53.53
2025-02-24 02:00:00,INT_104,73,27.24
2025-02-24 03:00:00,INT_101,100,35.73
2025-02-24 03:00:00,INT_102,71,33.71
2025-02-24 03:00:00,INT_103,71,41.51
2025-02-24 03:00:00,INT_104,63,44.12
2025-02-24 04:00:00,INT_101,93,38.07
2025-02-24 04:00:00,INT_102,69,39.48
2025-02-24 04:00:00,INT_103,76,41.38
2025-02-24 04:00:00,INT_104,66,34.01
2025-02-24 05:00:00,INT_101,119,39.52
2025-02-24 05:00:00,INT_102,77,42.2
2025-02-24 05:00:00,INT_103,72,38.4
2025-02-24 05:00:00,INT_104,62,46.75
2025-02-24 06:00:00,INT_101,102,34.41
2025-02-24 06:00:00,INT_102,97,36.57
2025-02-24 06:00:00,INT_103,76,35.89
2025-02-24 06:00:00,INT_104,61,35.91
2025-02-24 07:00:00,INT_101,177,29.22
2025-02-24 07:00:00,INT_102,166,29.34
2025-02-24 07:00:00,INT_103,153,41.49
2025-02-24 07:00:00,INT_104,142,46.48
2025-02-24 08:00:00,INT_101,170,34.23
2025-02-24 08:00:00,INT_102,164,43.56
2025-02-24 08:00:00,INT_103,159,31.5
2025-02-24 08:00:00,INT_104,140,42.69
2025-02-24 09:00:00,INT_101,171,33.29
2025-02-24 09:00:00,INT_102,138,44.84
2025-02-24 09:00:00,INT_103,134,57.75
2025-02-24 09:00:00,INT_104,151,30.79
2025-02-24 10:00:00,INT_101,94,40.65
2025-02-24 10:00:00,INT_102,90,45.68
2025-02-24 10:00:00,INT_103,85,40.56
2025-02-24 10:00:00,INT_104,71,37.79
2025-02-24 11:00:00,INT_101,98,43.84
2025-02-24 11:00:00,INT_102,74,44.75
2025-02-24 11:00:00,INT_103,66,48.58
2025-02-24 11:00:00,INT_104,77,48.08
2025-02-24 12:00:00,INT_101,127,42.18
2025-02-24 12:00:00,INT_102,104,35.3
2025-02-24 12:00:00,INT_103,113,36.17
2025-02-24 12:00:00,INT_104,102,46.23
2025-02-24 13:00:00,INT_101,122,50.23
2025-02-24 13:00:00,INT_102,111,42.33
2025-02-24 13:00:00,INT_103,113,48.02
2025-02-24 13:00:00,INT_104,110,42.18
2025-02-24 14:00:00,INT_101,112,43.68
2025-02-24 14:00:00,INT_102,60,43.7
2025-02-24 14:00:00,INT_103,70,38.77
2025-02-24 14:00:00,INT_104,64,45.06
2025-02-24 15:00:00,INT_101,77,32.38
2025-02-24 15:00:00,INT_102,80,41.39
2025-02-24 15:00:00,INT_103,83,44.73
2025-02-24 15:00:00,INT_104,76,46.19
2025-02-24 16:00:00,INT_101,84,46.3
2025-02-24 16:00:00,INT_102,85,46.7
2025-02-24 16:00:00,INT_103,89,34.5
2025-02-24 16:00:00,INT_104,74,44.49
2025-02-24 17:00:00,INT_101,184,51.6
2025-02-24 17:00:00,INT_102,192,35.08
2025-02-24 17:00:00,INT_103,183,18.24
2025-02-24 17:00:00,INT_104,168,28.12
2025-02-24 18:00:00,INT_101,196,27.74
2025-02-24 18:00:00,INT_102,165,38.19
2025-02-24 18:00:00,INT_103,166,36.84
2025-02-24 18:00:00,INT_104,161,30.31
2025-02-24 19:00:00,INT_101,191,30.48
2025-02-24 19:00:00,INT_102,155,37.39
2025-02-24 19:00:00,INT_103,183,34.74
2025-02-24 19:00:00,INT_104,170,39.65
2025-02-24 20:00:00,INT_101,103,49.01
2025-02-24 20:00:00,INT_102,89,41.45
2025-02-24 20:00:00,INT_103,89,41.99
2025-02-24 20:00:00,INT_104,47,36.09
2025-02-24 21:00:00,INT_101,77,40.49
2025-02-24 21:00:00,INT_102,76,36.27
2025-02-24 21:00:00,INT_103,87,46.08
2025-02-24 21:00:00,INT_104,72,38.36
2025-02-24 22:00:00,INT_101,105,47.79
2025-02-24 22:00:00,INT_102,84,49.19
2025-02-24 22:00:00,INT_103,69,42.5
2025-02-24 22:00:00,INT_104,65,51.18
2025-02-24 23:00:00,INT_101,103,42.07
2025-02-24 23:00:00,INT_102,74,38.63
2025-02-24 23:00:00,INT_103,84,35.88
2025-02-24 23:00:00,INT_104,61,36.59
2025-02-25 00:00:00,INT_101,97,36.46
2025-02-25 00:00:00,INT_102,78,42.33
2025-02-25 00:00:00,INT_103,79,36.14
2025-02-25 00:00:00,INT_104,68,36.74
2025-02-25 01:00:00,INT_101,129,50.2
2025-02-25 01:00:00,INT_102,82,47.45
2025-02-25 01:00:00,INT_103,72,42.41
2025-02-25 01:00:00,INT_104,77,41.51
2025-02-25 02:00:00,INT_101,99,42.53
2025-02-25 02:00:00,INT_102,72,39.83
2025-02-25 02:00:00,INT_103,84,45.16
2025-02-25 02:00:00,INT_104,72,31.23
2025-02-25 03:00:00,INT_101,107,38.63
2025-02-25 03:00:00,INT_102,88,56.17
2025-02-25 03:00:00,INT_103,81,38.43
2025-02-25 03:00:00,INT_104,73,44.33
2025-02-25 04:00:00,INT_101,98,32.34
2025-02-25 04:00:00,INT_102,76,51.22
2025-02-25 04:00:00,INT_103,78,55.75
2025-02-25 04:00:00,INT_104,67,39.88
2025-02-25 05:00:00,INT_101,101,37.82
2025-02-25 05:00:00,INT_102,94,37.11
2025-02-25 05:00:00,INT_103,88,53.81
